gene_row_idx,gene_identifier,degree,degree_bin
13226,83637,207,8
13227,83638,212,8
13228,83639,59,3
13229,83640,107,5
13230,83641,87,4
13231,83642,71,4
13232,83643,76,4
13233,83648,38,2
13234,83650,3,0
13235,83657,216,8
13236,83658,150,6
13237,83659,46,2
13238,83660,129,6
13239,83661,27,2
13240,83666,110,5
13241,83667,208,8
13242,83690,50,3
13243,83692,49,2
13244,83693,64,3
13245,83694,123,6
13246,83695,110,5
13247,83696,105,5
13248,83697,27,2
13249,83698,73,4
13250,83699,78,4
13251,83700,183,7
13252,83706,111,5
13253,83707,125,6
13254,83714,79,4
13255,83715,77,4
13256,83716,130,6
13257,83719,81,4
13258,83723,68,3
13259,83729,80,4
13260,83732,83,4
13261,83733,79,4
13262,83734,60,3
13263,83737,484,9
13264,83740,28,2
13265,83741,31,2
13266,83742,72,4
13267,83743,303,8
13268,83744,40,2
13269,83746,117,6
13270,83752,89,4
13271,83755,255,8
13272,83756,36,2
13273,83758,50,3
13274,83759,116,5
13275,83786,66,3
13276,83787,71,4
13277,83795,49,2
13278,83844,37,2
13279,83849,43,2
13280,83850,35,2
13281,83851,33,2
13282,83852,135,6
13283,83853,43,2
13284,83854,39,2
13285,83855,58,3
13286,83856,33,2
13287,83857,69,3
13288,83858,285,8
13289,83860,120,6
13290,83861,61,3
13291,83862,112,5
13292,83871,150,6
13293,83872,87,4
13294,83873,40,2
13295,83874,109,5
13296,83875,92,5
13297,83876,27,2
13298,83877,74,4
13299,83878,287,8
13300,83879,55,3
13301,83881,108,5
13302,83882,26,1
13303,83884,29,2
13304,83886,23,1
13305,83887,35,2
13306,83888,33,2
13307,83889,11,1
13308,83890,36,2
13309,83891,67,3
13310,83892,132,6
13311,83893,17,1
13312,83894,51,3
13313,83895,23,1
13314,83896,10,1
13315,83897,69,3
13316,83899,111,5
13317,83900,11,1
13318,83901,7,1
13319,83902,8,1
13320,83903,91,4
13321,83930,84,4
13322,83931,108,5
13323,83932,87,4
13324,83933,155,7
13325,83935,23,1
13326,83937,40,2
13327,83938,55,3
13328,83939,278,8
13329,83940,49,2
13330,83941,81,4
13331,83942,75,4
13332,83943,122,6
13333,83953,27,2
13334,83959,104,5
13335,83982,73,4
13336,83983,312,8
13337,83985,32,2
13338,83986,67,3
13339,83987,97,5
13340,83988,182,7
13341,83989,80,4
13342,83990,138,6
13343,83992,125,6
13344,83998,20,1
13345,83999,162,7
13346,84000,29,2
13347,84002,70,3
13348,84033,366,9
13349,84034,49,2
13350,84056,105,5
13351,84057,27,2
13352,84058,61,3
13353,84059,89,4
13354,84060,165,7
13355,84061,115,5
13356,84062,306,8
13357,84063,71,4
13358,84064,108,5
13359,84065,87,4
13360,84066,19,1
13361,84067,136,6
13362,84068,30,2
13363,84069,49,2
13364,84070,17,1
13365,84071,51,3
13366,84072,124,6
13367,84073,46,2
13368,84074,30,2
13369,84075,17,1
13370,84076,43,2
13371,84077,17,1
13372,84078,241,8
13373,84079,175,7
13374,84080,125,6
13375,84081,103,5
13376,84083,66,3
13377,84084,35,2
13378,84085,33,2
13379,84100,141,6
13380,84101,130,6
13381,84102,58,3
13382,84103,30,2
13383,84105,96,5
13384,84106,89,4
13385,84107,15,1
13386,84108,160,7
13387,84109,46,2
13388,84124,64,3
13389,84125,32,2
13390,84126,129,6
13391,84128,140,6
13392,84129,68,3
13393,84131,101,5
13394,84132,67,3
13395,84133,105,5
13396,84134,131,6
13397,84135,64,3
13398,84138,23,1
13399,84140,181,7
13400,84141,51,3
13401,84142,64,3
13402,84144,43,2
13403,84146,70,3
13404,84148,191,7
13405,84152,161,7
13406,84153,90,4
13407,84154,41,2
13408,84159,274,8
13409,84162,63,3
13410,84163,26,1
13411,84164,161,7
13412,84166,123,6
13413,84167,47,2
13414,84168,131,6
13415,84171,85,4
13416,84172,204,7
13417,84173,47,2
13418,84174,75,4
13419,84179,33,2
13420,84181,86,4
13421,84182,23,1
13422,84186,75,4
13423,84187,91,4
13424,84188,144,6
13425,84189,123,6
13426,84190,54,3
13427,84191,70,3
13428,84193,135,6
13429,84196,102,5
13430,84197,64,3
13431,84203,77,4
13432,84206,149,6
13433,84210,5,1
13434,84215,29,2
13435,84216,50,3
13436,84217,27,2
13437,84218,26,1
13438,84219,52,3
13439,84220,76,4
13440,84221,81,4
13441,84223,61,3
13442,84224,58,3
13443,84225,23,1
13444,84226,73,4
13445,84229,22,1
13446,84230,105,5
13447,84231,180,7
13448,84232,110,5
13449,84233,67,3
13450,84236,117,6
13451,84239,53,3
13452,84240,81,4
13453,84243,24,1
13454,84245,91,4
13455,84246,258,8
13456,84247,105,5
13457,84248,54,3
13458,84249,72,4
13459,84250,148,6
13460,84251,85,4
13461,84253,70,3
13462,84254,201,7
13463,84255,79,4
13464,84256,50,3
13465,84258,86,4
13466,84259,94,5
13467,84260,110,5
13468,84261,49,2
13469,84262,82,4
13470,84263,94,5
13471,84264,79,4
13472,84265,110,5
13473,84266,98,5
13474,84267,58,3
13475,84268,89,4
13476,84269,60,3
13477,84270,76,4
13478,84271,109,5
13479,84272,30,2
13480,84273,71,4
13481,84274,90,4
13482,84275,83,4
13483,84276,63,3
13484,84277,27,2
13485,84279,72,4
13486,84280,92,5
13487,84281,75,4
13488,84282,106,5
13489,84283,119,6
13490,84284,49,2
13491,84285,96,5
13492,84286,143,6
13493,84287,184,7
13494,84288,119,6
13495,84289,143,6
13496,84290,131,6
13497,84292,154,7
13498,84293,87,4
13499,84294,84,4
13500,84295,83,4
13501,84296,86,4
13502,84298,31,2
13503,84299,105,5
13504,84300,98,5
13505,84301,16,1
13506,84302,236,8
13507,84303,84,4
13508,84304,73,4
13509,84305,106,5
13510,84306,60,3
13511,84307,51,3
13512,84309,60,3
13513,84310,69,3
13514,84311,59,3
13515,84312,191,7
13516,84313,135,6
13517,84314,53,3
13518,84315,73,4
13519,84316,176,7
13520,84317,86,4
13521,84318,53,3
13522,84319,199,7
13523,84320,23,1
13524,84321,109,5
13525,84324,95,5
13526,84326,44,2
13527,84327,47,2
13528,84328,191,7
13529,84329,112,5
13530,84330,55,3
13531,84331,34,2
13532,84332,71,4
13533,84333,127,6
13534,84334,82,4
13535,84335,186,7
13536,84336,59,3
13537,84337,70,3
13538,84340,93,5
13539,84342,70,3
13540,84343,45,2
13541,84364,112,5
13542,84365,166,7
13543,84366,10,1
13544,84376,134,6
13545,84417,96,5
13546,84418,33,2
13547,84419,25,1
13548,84432,65,3
13549,84433,265,8
13550,84435,37,2
13551,84436,39,2
13552,84437,157,7
13553,84439,30,2
13554,84440,105,5
13555,84441,130,6
13556,84443,13,1
13557,84444,131,6
13558,84445,513,9
13559,84446,429,9
13560,84447,236,8
13561,84448,86,4
13562,84449,94,5
13563,84450,93,5
13564,84451,161,7
13565,84455,62,3
13566,84456,123,6
13567,84457,60,3
13568,84458,85,4
13569,84460,56,3
13570,84461,72,4
13571,84464,410,9
13572,84465,41,2
13573,84466,120,6
13574,84467,235,8
13575,84498,71,4
13576,84501,90,4
13577,84502,112,5
13578,84503,31,2
13579,84504,122,6
13580,84513,104,5
13581,84514,58,3
13582,84515,196,7
13583,84516,90,4
13584,84517,51,3
13585,84518,43,2
13586,84519,40,2
13587,84520,54,3
13588,84522,179,7
13589,84524,136,6
13590,84525,163,7
13591,84527,110,5
13592,84528,130,6
13593,84529,46,2
13594,84530,94,5
13595,84532,129,6
13596,84539,55,3
13597,84541,68,3
13598,84542,48,2
13599,84545,119,6
13600,84547,229,8
13601,84548,18,1
13602,84549,114,5
13603,84552,83,4
13604,84553,38,2
13605,84557,310,8
13606,84560,16,1
13607,84561,44,2
13608,84569,9,1
13609,84570,62,3
13610,84572,59,3
13611,84612,119,6
13612,84614,33,2
13613,84616,7,1
13614,84617,711,9
13615,84618,77,4
13616,84619,165,7
13617,84620,54,3
13618,84622,34,2
13619,84623,88,4
13620,84624,28,2
13621,84626,60,3
13622,84627,45,2
13623,84628,43,2
13624,84629,169,7
13625,84630,67,3
13626,84631,27,2
13627,84632,96,5
13628,84634,190,7
13629,84636,72,4
13630,84639,21,1
13631,84640,82,4
13632,84641,72,4
13633,84643,116,5
13634,84645,38,2
13635,84647,47,2
13636,84648,36,2
13637,84649,186,7
13638,84650,45,2
13639,84651,45,2
13640,84654,52,3
13641,84656,63,3
13642,84658,28,2
13643,84659,41,2
13644,84660,51,3
13645,84661,156,7
13646,84662,96,5
13647,84665,66,3
13648,84666,9,1
13649,84667,110,5
13650,84668,79,4
13651,84669,183,7
13652,84671,27,2
13653,84674,99,5
13654,84675,97,5
13655,84676,282,8
13656,84678,439,9
13657,84679,82,4
13658,84680,52,3
13659,84681,87,4
13660,84684,18,1
13661,84687,837,9
13662,84688,58,3
13663,84689,53,3
13664,84690,70,3
13665,84691,36,2
13666,84692,83,4
13667,84693,123,6
13668,84694,48,2
13669,84695,67,3
13670,84696,34,2
13671,84698,57,3
13672,84699,77,4
13673,84700,57,3
13674,84701,114,5
13675,84705,92,5
13676,84706,109,5
13677,84707,131,6
13678,84708,522,9
13679,84709,109,5
13680,84717,68,3
13681,84720,110,5
13682,84722,333,9
13683,84725,78,4
13684,84726,79,4
13685,84727,59,3
13686,84733,104,5
13687,84734,37,2
13688,84735,51,3
13689,84747,68,3
13690,84749,109,5
13691,84750,103,5
13692,84752,87,4
13693,84759,87,4
13694,84765,56,3
13695,84766,102,5
13696,84767,11,1
13697,84769,81,4
13698,84775,67,3
13699,84779,37,2
13700,84787,144,6
13701,84790,217,8
13702,84792,102,5
13703,84795,52,3
13704,84798,62,3
13705,84803,100,5
13706,84804,17,1
13707,84807,137,6
13708,84808,147,6
13709,84811,122,6
13710,84812,82,4
13711,84814,54,3
13712,84816,31,2
13713,84817,107,5
13714,84818,123,6
13715,84823,288,8
13716,84824,25,1
13717,84826,48,2
13718,84830,32,2
13719,84833,67,3
13720,84836,102,5
13721,84838,73,4
13722,84839,55,3
13723,84842,37,2
13724,84844,360,9
13725,84851,87,4
13726,84858,110,5
13727,84859,70,3
13728,84861,371,9
13729,84864,64,3
13730,84865,7,1
13731,84866,37,2
13732,84867,185,7
13733,84868,142,6
13734,84869,120,6
13735,84870,65,3
13736,84871,121,6
13737,84872,23,1
13738,84873,82,4
13739,84874,237,8
13740,84875,289,8
13741,84876,128,6
13742,84878,91,4
13743,84879,79,4
13744,84881,76,4
13745,84883,68,3
13746,84885,63,3
13747,84886,107,5
13748,84888,65,3
13749,84889,58,3
13750,84890,382,9
13751,84891,9,1
13752,84892,86,4
13753,84893,187,7
13754,84894,215,8
13755,84895,83,4
13756,84896,122,6
13757,84897,45,2
13758,84898,62,3
13759,84899,41,2
13760,84900,58,3
13761,84901,95,5
13762,84902,32,2
13763,84904,47,2
13764,84905,63,3
13765,84908,75,4
13766,84909,117,6
13767,84910,68,3
13768,84911,61,3
13769,84912,107,5
13770,84913,63,3
13771,84914,149,6
13772,84915,61,3
13773,84916,112,5
13774,84918,87,4
13775,84919,125,6
13776,84920,49,2
13777,84922,40,2
13778,84923,142,6
13779,84924,256,8
13780,84925,50,3
13781,84926,170,7
13782,84928,49,2
13783,84929,23,1
13784,84930,134,6
13785,84932,118,6
13786,84933,21,1
13787,84934,112,5
13788,84935,63,3
13789,84936,226,8
13790,84937,107,5
13791,84938,113,5
13792,84939,108,5
13793,84940,53,3
13794,84941,72,4
13795,84942,52,3
13796,84944,104,5
13797,84945,75,4
13798,84946,68,3
13799,84947,47,2
13800,84948,30,2
13801,84950,62,3
13802,84951,65,3
13803,84952,100,5
13804,84953,38,2
13805,84954,42,2
13806,84955,48,2
13807,84957,93,5
13808,84958,96,5
13809,84959,161,7
13810,84960,19,1
13811,84961,77,4
13812,84962,221,8
13813,84964,78,4
13814,84966,88,4
13815,84967,118,6
13816,84968,13,1
13817,84969,154,7
13818,84970,146,6
13819,84971,130,6
13820,84975,135,6
13821,84976,83,4
13822,84978,50,3
13823,84984,82,4
13824,84985,60,3
13825,84986,80,4
13826,84987,77,4
13827,84988,119,6
13828,84991,197,7
13829,84992,40,2
13830,84993,81,4
13831,85002,42,2
13832,85004,116,5
13833,85007,77,4
13834,85012,99,5
13835,85013,65,3
13836,85014,72,4
13837,85015,106,5
13838,85016,29,2
13839,85019,58,3
13840,85021,103,5
13841,85025,104,5
13842,85027,26,1
13843,85235,49,2
13844,85236,752,9
13845,85280,65,3
13846,85285,9,1
13847,85289,19,1
13848,85290,13,1
13849,85291,159,7
13850,85293,21,1
13851,85294,39,2
13852,85300,77,4
13853,85301,91,4
13854,85302,192,7
13855,85313,86,4
13856,85315,153,7
13857,85316,4,0
13858,85317,0,0
13859,85318,0,0
13860,85319,1,0
13861,85320,57,3
13862,85329,40,2
13863,85352,36,2
13864,85358,264,8
13865,85359,51,3
13866,85360,53,3
13867,85363,202,7
13868,85364,25,1
13869,85365,74,4
13870,85366,104,5
13871,85369,107,5
13872,85376,34,2
13873,85377,334,9
13874,85378,126,6
13875,85379,80,4
13876,85395,54,3
13877,85397,49,2
13878,85403,127,6
13879,85406,117,6
13880,85407,75,4
13881,85409,210,8
13882,85413,119,6
13883,85414,39,2
13884,85415,87,4
13885,85416,29,2
13886,85417,52,3
13887,85437,85,4
13888,85438,376,9
13889,85439,98,5
13890,85440,168,7
13891,85441,77,4
13892,85442,296,8
13893,85443,28,2
13894,85444,57,3
13895,85445,72,4
13896,85446,18,1
13897,85449,40,2
13898,85450,71,4
13899,85451,88,4
13900,85452,59,3
13901,85453,113,5
13902,85455,9,1
13903,85456,147,6
13904,85457,88,4
13905,85458,159,7
13906,85459,110,5
13907,85460,73,4
13908,85461,118,6
13909,85462,43,2
13910,85463,62,3
13911,85464,91,4
13912,85465,96,5
13913,85474,7,1
13914,85476,80,4
13915,85477,159,7
13916,85478,26,1
13917,85479,35,2
13918,85480,89,4
13919,85481,14,1
13920,85508,181,7
13921,85509,60,3
13922,85569,24,1
13923,85865,29,2
13924,86614,24,1
13925,87178,172,7
13926,87769,27,2
13927,88455,89,4
13928,88745,60,3
13929,89122,82,4
13930,89765,86,4
13931,89766,150,6
13932,89777,36,2
13933,89778,30,2
13934,89780,530,9
13935,89781,128,6
13936,89782,61,3
13937,89790,34,2
13938,89792,215,8
13939,89795,59,3
13940,89796,73,4
13941,89797,116,5
13942,89801,502,9
13943,89822,61,3
13944,89832,160,7
13945,89839,16,1
13946,89845,154,7
13947,89846,82,4
13948,89848,107,5
13949,89849,152,7
13950,89853,92,5
13951,89857,48,2
13952,89858,18,1
13953,89866,85,4
13954,89869,66,3
13955,89870,91,4
13956,89872,48,2
13957,89874,48,2
13958,89876,40,2
13959,89882,74,4
13960,89884,114,5
13961,89885,136,6
13962,89886,31,2
13963,89887,31,2
13964,89890,141,6
13965,89891,101,5
13966,89894,71,4
13967,89910,166,7
13968,89927,139,6
13969,89932,87,4
13970,89941,134,6
13971,89944,58,3
13972,89953,123,6
13973,89958,33,2
13974,89970,86,4
13975,89978,65,3
13976,90007,168,7
13977,90019,56,3
13978,90025,29,2
13979,90050,8,1
13980,90060,213,8
13981,90070,106,5
13982,90075,45,2
13983,90102,154,7
13984,90113,27,2
13985,90120,59,3
13986,90121,140,6
13987,90134,58,3
13988,90135,75,4
13989,90139,70,3
13990,90141,62,3
13991,90161,63,3
13992,90167,53,3
13993,90187,157,7
13994,90196,107,5
13995,90199,19,1
13996,90203,40,2
13997,90204,30,2
13998,90226,95,5
13999,90231,73,4
14000,90233,70,3
14001,90249,141,6
14002,90268,97,5
14003,90273,14,1
14004,90288,31,2
14005,90293,125,6
14006,90313,65,3
14007,90316,16,1
14008,90317,16,1
14009,90321,13,1
14010,90324,67,3
14011,90326,51,3
14012,90332,61,3
14013,90333,56,3
14014,90338,78,4
14015,90342,14,1
14016,90353,65,3
14017,90355,107,5
14018,90362,52,3
14019,90378,14,1
14020,90379,65,3
14021,90381,122,6
14022,90390,170,7
14023,90407,72,4
14024,90410,232,8
14025,90411,134,6
14026,90416,38,2
14027,90417,115,5
14028,90423,116,5
14029,90427,141,6
14030,90441,114,5
14031,90459,66,3
14032,90480,116,5
14033,90485,21,1
14034,90488,76,4
14035,90506,50,3
14036,90507,77,4
14037,90522,18,1
14038,90523,55,3
14039,90525,34,2
14040,90527,68,3
14041,90529,38,2
14042,90550,157,7
14043,90557,21,1
14044,90576,26,1
14045,90580,37,2
14046,90589,56,3
14047,90592,32,2
14048,90594,76,4
14049,90624,65,3
14050,90625,2,0
14051,90627,171,7
14052,90634,54,3
14053,90637,90,4
14054,90639,58,3
14055,90649,89,4
14056,90655,61,3
14057,90665,14,1
14058,90668,57,3
14059,90673,97,5
14060,90678,379,9
14061,90693,67,3
14062,90701,161,7
14063,90736,28,2
14064,90737,14,1
14065,90780,151,7
14066,90799,90,4
14067,90806,52,3
14068,90809,135,6
14069,90826,80,4
14070,90827,21,1
14071,90835,34,2
14072,90843,70,3
14073,90850,55,3
14074,90853,90,4
14075,90861,445,9
14076,90864,113,5
14077,90865,226,8
14078,90871,66,3
14079,90874,105,5
14080,90933,231,8
14081,90952,108,5
14082,90956,75,4
14083,90957,110,5
14084,90987,65,3
14085,90990,91,4
14086,90993,193,7
14087,91010,74,4
14088,91012,69,3
14089,91039,43,2
14090,91050,36,2
14091,91056,79,4
14092,91057,42,2
14093,91074,13,1
14094,91107,76,4
14095,91120,42,2
14096,91133,60,3
14097,91137,165,7
14098,91147,110,5
14099,91151,253,8
14100,91156,38,2
14101,91179,143,6
14102,91181,107,5
14103,91227,46,2
14104,91252,116,5
14105,91272,97,5
14106,91283,49,2
14107,91289,123,6
14108,91298,86,4
14109,91300,212,8
14110,91304,108,5
14111,91319,118,6
14112,91351,43,2
14113,91355,65,3
14114,91368,78,4
14115,91369,109,5
14116,91373,74,4
14117,91392,400,9
14118,91404,107,5
14119,91408,67,3
14120,91409,16,1
14121,91419,71,4
14122,91433,182,7
14123,91442,22,1
14124,91445,160,7
14125,91452,86,4
14126,91461,277,8
14127,91464,152,7
14128,91522,47,2
14129,91523,36,2
14130,91526,39,2
14131,91543,216,8
14132,91544,161,7
14133,91574,80,4
14134,91582,110,5
14135,91584,140,6
14136,91603,125,6
14137,91607,81,4
14138,91608,51,3
14139,91612,61,3
14140,91614,52,3
14141,91624,122,6
14142,91646,77,4
14143,91647,97,5
14144,91653,149,6
14145,91661,45,2
14146,91662,162,7
14147,91663,215,8
14148,91664,27,2
14149,91683,131,6
14150,91687,69,3
14151,91689,86,4
14152,91694,158,7
14153,91703,74,4
14154,91734,45,2
14155,91746,189,7
14156,91748,235,8
14157,91749,30,2
14158,91750,39,2
14159,91752,30,2
14160,91754,178,7
14161,91768,80,4
14162,91775,57,3
14163,91782,149,6
14164,91801,80,4
14165,91807,104,5
14166,91828,27,2
14167,91833,71,4
14168,91851,96,5
14169,91860,44,2
14170,91862,73,4
14171,91869,63,3
14172,91875,33,2
14173,91893,50,3
14174,91894,14,1
14175,91937,29,2
14176,91942,121,6
14177,91947,78,4
14178,91949,213,8
14179,91966,30,2
14180,91975,253,8
14181,91977,39,2
14182,91978,79,4
14183,92002,219,8
14184,92014,42,2
14185,92017,49,2
14186,92086,68,3
14187,92092,25,1
14188,92104,27,2
14189,92105,74,4
14190,92106,70,3
14191,92126,61,3
14192,92129,54,3
14193,92140,229,8
14194,92154,57,3
14195,92162,37,2
14196,92170,99,5
14197,92181,76,4
14198,92196,57,3
14199,92211,52,3
14200,92235,31,2
14201,92241,69,3
14202,92255,47,2
14203,92259,120,6
14204,92270,68,3
14205,92283,56,3
14206,92285,36,2
14207,92291,22,1
14208,92292,20,1
14209,92293,111,5
14210,92304,75,4
14211,92305,102,5
14212,92312,43,2
14213,92335,109,5
14214,92340,33,2
14215,92342,84,4
14216,92344,80,4
14217,92345,91,4
14218,92346,18,1
14219,92359,80,4
14220,92369,51,3
14221,92370,65,3
14222,92399,87,4
14223,92400,34,2
14224,92421,160,7
14225,92482,77,4
14226,92483,49,2
14227,92521,55,3
14228,92552,70,3
14229,92558,261,8
14230,92565,38,2
14231,92579,128,6
14232,92591,54,3
14233,92595,90,4
14234,92597,89,4
14235,92609,208,8
14236,92610,40,2
14237,92667,82,4
14238,92675,70,3
14239,92689,138,6
14240,92691,15,1
14241,92703,63,3
14242,92714,88,4
14243,92715,60,3
14244,92736,103,5
14245,92737,108,5
14246,92745,72,4
14247,92747,37,2
14248,92749,60,3
14249,92797,66,3
14250,92799,98,5
14251,92806,70,3
14252,92815,90,4
14253,92822,54,3
14254,92840,101,5
14255,92856,111,5
14256,92906,79,4
14257,92912,105,5
14258,92922,35,2
14259,92935,56,3
14260,92949,41,2
14261,92960,49,2
14262,92979,49,2
14263,92999,21,1
14264,93010,57,3
14265,93034,60,3
14266,93035,22,1
14267,93058,75,4
14268,93081,120,6
14269,93082,43,2
14270,93099,77,4
14271,93100,111,5
14272,93107,65,3
14273,93109,43,2
14274,93129,94,5
14275,93134,130,6
14276,93145,78,4
14277,93166,59,3
14278,93183,78,4
14279,93185,163,7
14280,93190,6,1
14281,93210,103,5
14282,93233,70,3
14283,93273,18,1
14284,93323,61,3
14285,93343,105,5
14286,93349,81,4
14287,93377,174,7
14288,93380,201,7
14289,93408,64,3
14290,93426,102,5
14291,93432,2,0
14292,93436,116,5
14293,93474,44,2
14294,93487,191,7
14295,93492,43,2
14296,93517,25,1
14297,93550,36,2
14298,93587,36,2
14299,93589,80,4
14300,93594,217,8
14301,93611,87,4
14302,93621,126,6
14303,93624,165,7
14304,93627,80,4
14305,93643,75,4
14306,93649,309,8
14307,93650,79,4
14308,93659,13,1
14309,93661,100,5
14310,93663,94,5
14311,93664,155,7
14312,93953,34,2
14313,93973,104,5
14314,93974,239,8
14315,93978,54,3
14316,93979,26,1
14317,93980,0,0
14318,93981,0,0
14319,93986,215,8
14320,94005,179,7
14321,94015,92,5
14322,94025,45,2
14323,94026,18,1
14324,94027,6,1
14325,94030,72,4
14326,94031,106,5
14327,94032,57,3
14328,94033,52,3
14329,94039,50,3
14330,94056,21,1
14331,94059,41,2
14332,94081,136,6
14333,94086,22,1
14334,94097,100,5
14335,94101,92,5
14336,94103,112,5
14337,94104,82,4
14338,94107,207,8
14339,94115,14,1
14340,94120,82,4
14341,94121,170,7
14342,94122,37,2
14343,94134,98,5
14344,94137,62,3
14345,94160,39,2
14346,94233,96,5
14347,94234,46,2
14348,94235,184,7
14349,94239,212,8
14350,94240,49,2
14351,94241,110,5
14352,94274,118,6
14353,95681,57,3
14354,96459,132,6
14355,96597,2,0
14356,96626,21,1
14357,96764,127,6
14358,103910,183,7
14359,112398,137,6
14360,112399,178,7
14361,112401,87,4
14362,112464,115,5
14363,112476,72,4
14364,112479,55,3
14365,112483,102,5
14366,112487,71,4
14367,112495,80,4
14368,112574,119,6
14369,112609,96,5
14370,112611,94,5
14371,112616,75,4
14372,112703,26,1
14373,112714,55,3
14374,112724,93,5
14375,112744,72,4
14376,112752,78,4
14377,112755,132,6
14378,112770,115,5
14379,112802,52,3
14380,112812,134,6
14381,112817,83,4
14382,112840,20,1
14383,112849,51,3
14384,112858,372,9
14385,112869,134,6
14386,112885,228,8
14387,112936,88,4
14388,112937,16,1
14389,112939,89,4
14390,112942,77,4
14391,112950,203,7
14392,112970,32,2
14393,113000,62,3
14394,113026,69,3
14395,113091,27,2
14396,113115,45,2
14397,113130,140,6
14398,113146,86,4
14399,113174,42,2
14400,113177,30,2
14401,113178,51,3
14402,113179,21,1
14403,113189,56,3
14404,113201,53,3
14405,113220,64,3
14406,113230,34,2
14407,113235,139,6
14408,113246,31,2
14409,113251,77,4
14410,113263,56,3
14411,113277,63,3
14412,113278,46,2
14413,113402,33,2
14414,113419,98,5
14415,113444,49,2
14416,113451,144,6
